rank,image_id,source,label,logit
34,35a9d773f6b49815407f57f71c9f1371,FLUX.1-schnell,1,4.169483890731255
35,edcf6fb2323b704cdffd7fd8eab3e6e7,FLUX.1-dev,1,4.139207895044002
36,08083126ffe2eaffe89aa1840b508db7,imagen3,1,4.13062247490647
37,d06035776d93bf5b101d3c377576ce1f,SD3-medium,1,4.12253708801967
38,615db6f953577cdaf9e252c1feb451e8,FLUX.1-schnell,1,4.118233505508817
39,3fd25b58ad168bf098cbb3ea2d7a0919,FLUX.1-schnell,1,4.101810697458894
40,a251fc93b93865a1649bdcdb1989dea0,FLUX.1-dev,1,4.087353285048907
41,dc5a3d923ffd8347f5b1e92ca52335cf,FLUX.1-schnell,1,4.087047083009896
42,e8dc7284cf97a1369994b03484c96b6f,FLUX.1-schnell,1,4.086085910468637
43,00b64869422e0011ff5bb492e56042cc,FLUX.1-schnell,1,4.084657431360474
44,95e7deacfe5e03bd1c668d2ece54f77b,FLUX.1-schnell,1,4.080011345644106
45,181e5e67b826bfa3e5e6d2d43c6a656d,FLUX.1-dev,1,4.01924042765824
46,4ad43299135101f0770e09c442efe37f,SD3-medium,1,4.012488419008632
47,0c0ba31b279da4b8a0b848b63d302e8b,FLUX.1-schnell,1,4.002652927705917
48,dcb535d6f56922f8d54778b046310443,FLUX.1-schnell,1,3.9866885551721873
49,80518befd628a47b67fcd9dc9afc50f0,imagen3,1,3.9860935460916
50,8d8e9dfb946c8c62312fe793c674c943,FLUX.1-dev,1,3.9777706319363846
51,74a98d64088b70aa43dbe906b5a4a2eb,FLUX.1-schnell,1,3.976042458687293
52,13e29b215d633214a14bebf2a3bf9a44,FLUX.1-schnell,1,3.975269048879959
53,e1b6c64b3c65e8e76327a4d018a6a519,imagen3,1,3.966912135688705
54,671c5054b0d360ecde05cf691d00749a,SD3-medium,1,3.9608977564793366
55,8334db468daf574447be50b4c0cd894d,FLUX.1-dev,1,3.958602677531176
56,00b64869422e0011ff5bb492e56042cc,FLUX.1-dev,1,3.9562834515464
57,21b5baacb401b42092335cd05bac272d,SD3-medium,1,3.953000936622797
58,b343b5eb2b6099e7b985c2952d56861c,FLUX.1-dev,1,3.9528165322284914
59,8334db468daf574447be50b4c0cd894d,FLUX.1-schnell,1,3.950582570977315
60,74a98d64088b70aa43dbe906b5a4a2eb,imagen3,1,3.948473795644659
61,193d05f68824dd6380fffac5f776fbc1,FLUX.1-dev,1,3.938015584666387
62,518bc4a10466c7b3f176979a3c5cec12,FLUX.1-schnell,1,3.9241881286294458
63,c8ecb90fbaa64ebe0c8db558690d6dc9,FLUX.1-schnell,1,3.921438602161333
64,74a98d64088b70aa43dbe906b5a4a2eb,FLUX.1-dev,1,3.90940857592573
65,e0256b47ba201d02f3628a28b9e25458,SD3-medium,1,3.902221979531078
66,6f05b342c398f3310f9d97a29a31037b,FLUX.1-dev,1,3.889525999226693
67,bf1a05045600a8237ba5a5beaade0d02,imagen3,1,3.8871168409639294
68,193d05f68824dd6380fffac5f776fbc1,FLUX.1-schnell,1,3.879259275300333
69,21950943ce77f421f03a52ada741d1d9,SD3-medium,1,3.856491812132514
70,c8ecb90fbaa64ebe0c8db558690d6dc9,SD3-medium,1,3.847193039753813
71,08eba944d75efaf0bf3390e68c8d03b0,FLUX.1-dev,1,3.837796948675348
72,cc9af24acb10683820d78b762aebccf6,FLUX.1-schnell,1,3.829527963351492
73,ad249bba099568403dc6b97bc37f8d74,FLUX.1-schnell,1,3.82133350995874
74,6de46b6211e4d1f01022f5eba862806b,SD3-medium,1,3.8150168027516935
75,ca3b42b31af227b5e99d3601f37a7d3d,imagen3,1,3.8145937761561743
76,01acd87d2ed16037467432a87863113d,FLUX.1-schnell,1,3.81409941422433
77,e339986bbfa79387dd93994f6ed68939,imagen3,1,3.8128637810854618
78,d96927c83af87ff3afdc8c09c77d716c,FLUX.1-schnell,1,3.802744540167532
79,95e7deacfe5e03bd1c668d2ece54f77b,imagen3,1,3.7995443890768503
80,e94cae36e4e7ddfd40f611fe0b6a1c16,FLUX.1-schnell,1,3.792470668523309
81,85e6554aedd269c6a08c24ee4cd1f74b,FLUX.1-dev,1,3.783439782728885
82,f7a9e7f720ddedf382957ff3cc40d18c,FLUX.1-schnell,1,3.781552553650775
83,6e8e3df4edba76eb404df781a3da8cbb,FLUX.1-schnell,1,3.774674455441111
84,2c40c8e3c81955912f2c03baf6d5a511,SD3-medium,1,3.772713795743124
85,6e8e3df4edba76eb404df781a3da8cbb,FLUX.1-dev,1,3.7637423005626136
86,81522064f61ba1c9ec111bb349851bca,FLUX.1-schnell,1,3.7632114150971727
87,181e5e67b826bfa3e5e6d2d43c6a656d,FLUX.1-schnell,1,3.762829074359314
88,58c136e73333a653f526e186ae264606,FLUX.1-dev,1,3.761401225077496
89,f851c62b712ee4bb3d6f1f997a3d14b6,FLUX.1-schnell,1,3.739195041431149
90,5695a48adb13ae6b78fafeff2f4acf3f,imagen3,1,3.7377245807654447
91,9cbf2594f339c0d3d0f0ea25c62af52b,SD3-medium,1,3.728902014393394
92,2aa4494e6e844cfe6b42212568410073,FLUX.1-schnell,1,3.727545533040981
93,8d8e9dfb946c8c62312fe793c674c943,FLUX.1-schnell,1,3.7269438031317943
94,1fadb467d5e18a1952eb3d1a9bb1fac3,FLUX.1-schnell,1,3.7175603706012335
95,aaec75d88bc62818237cdf29a64eee9d,FLUX.1-schnell,1,3.7113928585785367
96,ba783d6487425929ba30a57bdc24e85b,FLUX.1-dev,1,3.710989974879673
97,d06035776d93bf5b101d3c377576ce1f,FLUX.1-dev,1,3.709812553675077
98,2fcdfc60f8c9d1a32babeab5afc2741e,imagen3,1,3.707094659221819
99,ca3b42b31af227b5e99d3601f37a7d3d,SD3-medium,1,3.7004512546153143
100,06930eb49786d4ffdb886a19b999e18a,SD3-medium,1,3.695590261108828
101,00ce72ef820369df798001e9a28bf34f,SD3-medium,1,3.691863768918834
102,08083126ffe2eaffe89aa1840b508db7,FLUX.1-schnell,1,3.6913311933575
103,c5d98750587c012da16b14ff0addfc55,FLUX.1-dev,1,3.690723206352685
104,d59e426900ec5efbab2e68b38a58dd3f,imagen3,1,3.687223384995852
105,61b8f705d907b64bc4be9b69c25c1fc6,FLUX.1-schnell,1,3.6866810380042887
106,ab853b21122d2dc4b8559eeec283a3e0,SD3-medium,1,3.683798184334551
107,08083126ffe2eaffe89aa1840b508db7,SD3-medium,1,3.6745862285828026
108,f5bd415c8855b11d15c48bc2c238ce79,imagen3,1,3.6697784615551288
109,2cf106dff80465f974931b802427e6ea,FLUX.1-schnell,1,3.6679337296471166
110,ab51b8d51fe3b6df38666e80746ae81d,FLUX.1-schnell,1,3.662495900489073
111,c5d98750587c012da16b14ff0addfc55,FLUX.1-schnell,1,3.6622397604212384
112,887df5b2fa9d2cb3f8080e5c3f2f76c8,imagen3,1,3.65513126054366
113,80518befd628a47b67fcd9dc9afc50f0,FLUX.1-schnell,1,3.653554562455134
114,6f05b342c398f3310f9d97a29a31037b,SD3-medium,1,3.653277009019666
115,6b1a11db98c6eb1dbd2192201dade5e4,FLUX.1-schnell,1,3.651647079453639
116,af519e368a381a3aaa6ce8d7831929a1,FLUX.1-schnell,1,3.651129478714848
117,5dea3c9ee4b911fa1bbbdcd9d1695f3b,SD3-medium,1,3.649617564797944
118,ad249bba099568403dc6b97bc37f8d74,FLUX.1-dev,1,3.647316857446884
119,e36c66fbc72267ec6ad4216d347c99a2,SD3-medium,1,3.642538603599502
120,edcf6fb2323b704cdffd7fd8eab3e6e7,FLUX.1-schnell,1,3.640537221074615
121,cccd2e76c4f6c04b92c7d5054d9a297c,SD3-medium,1,3.636510103321472
122,7e7a5d5f6b6f7d7e1b4c6a06e88ac739,FLUX.1-schnell,1,3.633681874128192
123,f5bd415c8855b11d15c48bc2c238ce79,FLUX.1-schnell,1,3.6299339469282006
124,9cbf2594f339c0d3d0f0ea25c62af52b,FLUX.1-schnell,1,3.628044516889533
125,da304ab2b27c21508612f6ea44dae584,FLUX.1-schnell,1,3.6257740923441135
126,e2dc9b8d9e49bd70ad218f5e3748e3ad,FLUX.1-schnell,1,3.6162174068222206
127,1487aded81fd845e26acc5b869c7fa4a,SD3-medium,1,3.606585386636855
128,d65abb6a325f1cc23ac6d233d0dd0927,FLUX.1-dev,1,3.601939635521447
129,c5410a4a4f32152af109601cee76f114,FLUX.1-schnell,1,3.599692644355648
130,c1665c556bd2ac16fa7337bc12842980,FLUX.1-dev,1,3.5987854918596227
131,d59e426900ec5efbab2e68b38a58dd3f,SD3-medium,1,3.5981209962865446
132,677a544b4019010dcdcc4912d29ea4df,FLUX.1-schnell,1,3.593556956204627
133,c8ecb90fbaa64ebe0c8db558690d6dc9,FLUX.1-dev,1,3.5933735887398464
134,4eebb376fb5f1e1da2ef224167ed7798,FLUX.1-schnell,1,3.5872779445071235
135,116988640757321d4861a1d9ee2fa3ea,FLUX.1-schnell,1,3.587172462994741
136,09977e7621465cca10e71993a7f3632c,FLUX.1-schnell,1,3.584214408686065
137,8e1996cb7329defee7f3003d1255b964,imagen3,1,3.575120067930439
138,22021159ddb73a620845904ce7c16fd6,SD3-medium,1,3.575071375443398
139,920e1085a30117a8ffc41ab80dd5d956,FLUX.1-dev,1,3.573848171965051
140,e58eeecc69309177f30808d671d08a55,SD3-medium,1,3.570864407698953
141,c976edc88703e2a2cb127c4f61a0f69b,FLUX.1-dev,1,3.569527017824744
142,b8e1f555b6fc24eeff1c2a433ff1a797,FLUX.1-schnell,1,3.566033474173697
143,9c205eb2c6a21f512fb2209c6d772706,FLUX.1-schnell,1,3.563776723263933
144,00ce72ef820369df798001e9a28bf34f,imagen3,1,3.563510183061527
145,4eebb376fb5f1e1da2ef224167ed7798,imagen3,1,3.5602536362961548
146,e36c66fbc72267ec6ad4216d347c99a2,FLUX.1-schnell,1,3.5582998735135214
147,51306153bf7736a078480b0de74f7256,FLUX.1-schnell,1,3.556818466763806
148,7aedc9650d5557babce4709d7e0d9809,SD3-medium,1,3.5433851391760847
149,9cbf2594f339c0d3d0f0ea25c62af52b,FLUX.1-dev,1,3.5433198503199925
150,9671abb53805f8825d0209c7b5abad86,SD3-medium,1,3.537887121613382
151,58c136e73333a653f526e186ae264606,FLUX.1-schnell,1,3.536364676250635
152,c8ecb90fbaa64ebe0c8db558690d6dc9,imagen3,1,3.530857742997938
153,b3f371e9f3aa7d427d64a22001d156d8,SD3-medium,1,3.529551158700667
154,824ee80d9bbba876ed71fd3916a9bd1f,FLUX.1-dev,1,3.52944797966176
155,2c40c8e3c81955912f2c03baf6d5a511,FLUX.1-schnell,1,3.519201632731276
156,5cd94dfb0a4e090a7fd208735dfb07f9,FLUX.1-dev,1,3.514109533276808
157,24886b1ee94679373a23c4e1f7e284c1,FLUX.1-schnell,1,3.500968548870454
158,2cf106dff80465f974931b802427e6ea,imagen3,1,3.500074303511739
159,74a98d64088b70aa43dbe906b5a4a2eb,SD3-medium,1,3.4959451622016893
160,f5b4095e500a5cf50ddd8fdc8cb05899,FLUX.1-schnell,1,3.4948960986244537
161,08083126ffe2eaffe89aa1840b508db7,FLUX.1-dev,1,3.48552266995896
162,e4f7303a6daa79cc02877343a96f63f7,FLUX.1-schnell,1,3.469415666748477
163,e58eeecc69309177f30808d671d08a55,imagen3,1,3.467788925256792
164,8e1996cb7329defee7f3003d1255b964,FLUX.1-dev,1,3.46533424562159
165,e4f6ab5f5cb9df159221da2b6fc3ff67,SD3-medium,1,3.464522993525115
166,5409e0e46cb25c4d26df22e345d4fa53,FLUX.1-dev,1,3.4599281117201093
167,3c48f2b289ee49af7d78bf43d3e73334,FLUX.1-schnell,1,3.459619963074219
168,cccd2e76c4f6c04b92c7d5054d9a297c,imagen3,1,3.457847199345878
169,97ef70e989259fe49c501c95bae1134f,imagen3,1,3.4567828536655263
170,8890934bb871677b22cf1383dfeca314,imagen3,1,3.4462026640796357
171,e1b6c64b3c65e8e76327a4d018a6a519,FLUX.1-schnell,1,3.440009718279053
172,d4264adbfa1f3ab71cb7735f5b4c4217,FLUX.1-dev,1,3.432658811249963
173,d59e426900ec5efbab2e68b38a58dd3f,FLUX.1-schnell,1,3.4322300448376524
174,7e7a5d5f6b6f7d7e1b4c6a06e88ac739,imagen3,1,3.431063735835807
175,e0256b47ba201d02f3628a28b9e25458,FLUX.1-dev,1,3.429516072739794
176,b139de9220b89ec4a31a8574902a4729,FLUX.1-schnell,1,3.426177693066724
177,d67a561c20248b0f2efa2c053fd0d473,SD3-medium,1,3.425018226603089
178,c1665c556bd2ac16fa7337bc12842980,SD3-medium,1,3.4246948424233485
179,400984b87394ada6d9627ed918908986,FLUX.1-schnell,1,3.423461077180656
180,21b5baacb401b42092335cd05bac272d,imagen3,1,3.421824276294007
181,e2a0742ef3b9e88a0b4a1ef4f3aad4f3,imagen3,1,3.4191512022356867
182,1ddaaaf5b66325f9c53b7ff6812e5617,FLUX.1-schnell,1,3.417622764155449
183,dcb535d6f56922f8d54778b046310443,FLUX.1-dev,1,3.4151691835660087
184,42aa40af12a11b84bcb9232f6ca5253e,imagen3,1,3.414681803940061
185,d34b6f0fe7d036ba3dc3c6236d4bdc57,FLUX.1-schnell,1,3.412987016615542
186,e8dc7284cf97a1369994b03484c96b6f,SD3-medium,1,3.4098040945935746
187,920e1085a30117a8ffc41ab80dd5d956,FLUX.1-schnell,1,3.409635966384468
188,280538462171f6e9ed9bb87e4bb8b873,SD3-medium,1,3.4037077053690945
189,27fef1939b915a8b3627df6f525d1343,imagen3,1,3.399531201215346
190,2605533dbf4342badbd4c24c403a9dd7,FLUX.1-dev,1,3.399456104993628
191,88c58eb6d07959a2eeed3f92621e1098,FLUX.1-dev,1,3.394694417912267
192,717b3ebd438188f73511a62a27010d6d,FLUX.1-schnell,1,3.393460256523132
193,4662188f30900f0e242df98632adae4e,SD3-medium,1,3.392963479346108
194,35a9d773f6b49815407f57f71c9f1371,imagen3,1,3.390656807542214
195,8334db468daf574447be50b4c0cd894d,SD3-medium,1,3.3869549514015005
196,5dea3c9ee4b911fa1bbbdcd9d1695f3b,FLUX.1-dev,1,3.3859303041644657
197,370fbecad58ace69f6dbca19a6957014,FLUX.1-schnell,1,3.385402344928325
198,ba783d6487425929ba30a57bdc24e85b,imagen3,1,3.380184838861585
199,e22eb9ac525d8d5178014d96f024bb8d,FLUX.1-dev,1,3.3784440882215434
200,d59e426900ec5efbab2e68b38a58dd3f,FLUX.1-dev,1,3.3763697319384693
201,26f01d8e605c7ec63b8a98e8c92e4bdb,imagen3,1,3.3718449016024694
202,e36c66fbc72267ec6ad4216d347c99a2,FLUX.1-dev,1,3.365306154198393
203,4fa92b8ecb4ee46a942837447de1ac5c,FLUX.1-schnell,1,3.3633546660358613
204,da46dc5a1e9c2e2177afec559943111f,FLUX.1-schnell,1,3.35888078066959
205,4675c8a05dceccacb4445f859bfa7b25,SD3-medium,1,3.357676782602361
206,c976edc88703e2a2cb127c4f61a0f69b,SD3-medium,1,3.350682260618921
207,7f3f4b4b151f81d395e8f4b96a10c4cb,FLUX.1-schnell,1,3.350447745956351
208,c1665c556bd2ac16fa7337bc12842980,imagen3,1,3.350398438346995
209,27fef1939b915a8b3627df6f525d1343,SD3-medium,1,3.350001144730122
210,e339986bbfa79387dd93994f6ed68939,FLUX.1-dev,1,3.3436150324047835
211,27fef1939b915a8b3627df6f525d1343,FLUX.1-schnell,1,3.340589386068768
212,95e7deacfe5e03bd1c668d2ece54f77b,SD3-medium,1,3.3399087314299942
213,f32732119632130510d480c894336143,FLUX.1-schnell,1,3.335637613202067
214,26f350af0f6ee2fb314606ebc2b56e56,FLUX.1-schnell,1,3.334973793239648
215,b343b5eb2b6099e7b985c2952d56861c,imagen3,1,3.3326592975047333
216,c5410a4a4f32152af109601cee76f114,imagen3,1,3.3319626787428662
217,b2889436c6c0ed9d2a56f1ecda561798,FLUX.1-dev,1,3.329635708319323
218,f5be5054c01d8efc834d78a991356ad6,FLUX.1-dev,1,3.32942754595327
219,4aec41b3f871a80e3a1e6af01160ce8c,FLUX.1-schnell,1,3.3263935057096967
220,00b64869422e0011ff5bb492e56042cc,imagen3,1,3.325016114538508
221,d8ed4d9bcb553ba87c94b403133129d1,SD3-medium,1,3.324616853363188
222,bf5c2516006cade6a0369cf28395f80d,FLUX.1-dev,1,3.3209930101912484
223,586460a320d3e725cdf3f6032dd09f52,FLUX.1-dev,1,3.319480676758311
224,97ef70e989259fe49c501c95bae1134f,FLUX.1-dev,1,3.3192248793306582
225,8ea6b5d7e5ec536504ec6c60a7c08c57,imagen3,1,3.3065474197299007
226,ab853b21122d2dc4b8559eeec283a3e0,FLUX.1-schnell,1,3.306525086307242
227,cc9af24acb10683820d78b762aebccf6,imagen3,1,3.30464912724732
228,419069233102c3eefefbc96606e8ef12,FLUX.1-schnell,1,3.296195474044711
229,5cd94dfb0a4e090a7fd208735dfb07f9,FLUX.1-schnell,1,3.2955392886147585
230,b2ebe67ae558bec4435108d0b1afc6f5,FLUX.1-schnell,1,3.293495114398885
231,f540ff40a293ad6d035f5299542d72c1,FLUX.1-schnell,1,3.293001651306683
232,c5d98750587c012da16b14ff0addfc55,imagen3,1,3.2912685927905243
233,8890934bb871677b22cf1383dfeca314,FLUX.1-schnell,1,3.286127626078322
234,443caab923ca158ea5f23fff82ebcde0,FLUX.1-schnell,1,3.276065546692397
235,3fd25b58ad168bf098cbb3ea2d7a0919,imagen3,1,3.272360770875822
236,f1ad89b231af49114e2d733be9f5311b,FLUX.1-schnell,1,3.27205641432071
237,cc79618cb154e0bf7a44ae8a46e35c02,FLUX.1-schnell,1,3.271692574909963
238,7fc7ed44a93054286e9710dfc9f8b198,SD3-medium,1,3.256888298101498
239,4e7f917e80b38da62054e0dff13c6226,FLUX.1-schnell,1,3.255795498637585
240,e4f6ab5f5cb9df159221da2b6fc3ff67,imagen3,1,3.2541602314545166
241,e36c66fbc72267ec6ad4216d347c99a2,imagen3,1,3.2533549110481053
242,e8dc7284cf97a1369994b03484c96b6f,FLUX.1-dev,1,3.251644551846941
243,d8ed4d9bcb553ba87c94b403133129d1,imagen3,1,3.2502395206434733
244,4662188f30900f0e242df98632adae4e,imagen3,1,3.2474903768822463
245,a8a237b591fe13328c534c388b0e74cb,SD3-medium,1,3.246055473363413
246,e339986bbfa79387dd93994f6ed68939,FLUX.1-schnell,1,3.243636347008785
247,2aa4494e6e844cfe6b42212568410073,FLUX.1-dev,1,3.2430622842923125
248,2570d11c9dc782fb1b9ccca568e47255,FLUX.1-schnell,1,3.2388409687271498
249,dcb535d6f56922f8d54778b046310443,SD3-medium,1,3.238579176935939
250,213f329f29a7db7a5aa6fdcb223633f6,SD3-medium,1,3.236108414903355
251,85e6554aedd269c6a08c24ee4cd1f74b,imagen3,1,3.234302231207081
252,d67a561c20248b0f2efa2c053fd0d473,FLUX.1-dev,1,3.232536843429515
253,7aedc9650d5557babce4709d7e0d9809,FLUX.1-schnell,1,3.228235546732058
254,8ea6b5d7e5ec536504ec6c60a7c08c57,FLUX.1-dev,1,3.2281651412659054
255,2aa4494e6e844cfe6b42212568410073,SD3-medium,1,3.2225024506013877
256,ef35faa9748354726c96d555a4ef7fa4,FLUX.1-schnell,1,3.221939716576406
257,5695a48adb13ae6b78fafeff2f4acf3f,FLUX.1-schnell,1,3.220544139364408
258,193d05f68824dd6380fffac5f776fbc1,SD3-medium,1,3.2153769147030675
259,530c17080546549535625e004d876b0f,FLUX.1-schnell,1,3.213381951687418
260,4662188f30900f0e242df98632adae4e,FLUX.1-schnell,1,3.213081050703132
261,f063e002f01557d388b650360f30d7db,SD3-medium,1,3.211622114351138
262,3f13fd6024c6cdd12d0960415d68af39,FLUX.1-schnell,1,3.2080033045949854
263,801dc86d0553892bcac59059f21e836a,FLUX.1-schnell,1,3.2052011581822395
264,f4f26bc07206b48c47731495b1f34908,FLUX.1-schnell,1,3.2011112878186188
265,2dd8b68d660657bc856342aa439fdfc9,FLUX.1-schnell,1,3.198689360065238
266,c04f2a9e826cf68a7bca227d957d4b8f,SD3-medium,1,3.197414789665549
267,4aec41b3f871a80e3a1e6af01160ce8c,FLUX.1-dev,1,3.194439814437436
268,c38ea616e3511c8a0abee4750c0fba83,imagen3,1,3.1939569920094133
269,8f616c54067d0399619749dcad59e24b,FLUX.1-schnell,1,3.192193155150361
270,0cb87ff168cf338fee6161e5e1892211,SD3-medium,1,3.189747429856439
271,34d46a0d11895ef3564fc27b617a6da3,FLUX.1-dev,1,3.189048254857515
272,f5bd415c8855b11d15c48bc2c238ce79,SD3-medium,1,3.187744488420551
273,24886b1ee94679373a23c4e1f7e284c1,FLUX.1-dev,1,3.1874263422802813
274,11c35d04096c7832c1dfa8902e30a3b5,FLUX.1-dev,1,3.1829591440222864
275,88cbc54c42d71cf68280d97778fe3793,FLUX.1-schnell,1,3.18113311404326
276,ad249bba099568403dc6b97bc37f8d74,SD3-medium,1,3.1745145818578577
277,1cfff8d06348b8de1383a174a1f5722f,SD3-medium,1,3.1727480065019145
278,801dc86d0553892bcac59059f21e836a,FLUX.1-dev,1,3.162673807422961
279,c6658d87c608b631f5cc3fb5a8d89731,FLUX.1-schnell,1,3.161057803084451
280,6bb37f3b828386461d1de3ee5f90576a,FLUX.1-schnell,1,3.1605177294822253
281,181e5e67b826bfa3e5e6d2d43c6a656d,SD3-medium,1,3.15960111977171
282,4b83b096dbf4c2a504cda56163e6e4c6,FLUX.1-schnell,1,3.1594981233648
283,158940ed35886393409fff9d64396325,imagen3,1,3.1564326071041
284,d5872a43ee17348396975c5997d2e06e,FLUX.1-dev,1,3.148981149158092
285,f540ff40a293ad6d035f5299542d72c1,FLUX.1-dev,1,3.147670192955648
286,f5bd415c8855b11d15c48bc2c238ce79,FLUX.1-dev,1,3.1451850151171805
287,4d3463878a1be973d246e9a244f68b7d,imagen3,1,3.1445719816612963
288,edcf6fb2323b704cdffd7fd8eab3e6e7,imagen3,1,3.1442606789488075
289,116988640757321d4861a1d9ee2fa3ea,imagen3,1,3.1436686509210103
290,acda8851def5fe87ebfe17f4ca90e55e,SD3-medium,1,3.142718483938389
291,3f273e2068377a211ef755f97634dcbf,FLUX.1-schnell,1,3.1403813837786654
292,da3d98f041f723b9c1531675d54942ee,FLUX.1-schnell,1,3.1388494427948146
293,e22eb9ac525d8d5178014d96f024bb8d,FLUX.1-schnell,1,3.136336102864042
294,1ddaaaf5b66325f9c53b7ff6812e5617,FLUX.1-dev,1,3.135551561049865
295,80518befd628a47b67fcd9dc9afc50f0,SD3-medium,1,3.132749674161652
296,a089920d7fc2e69157a33bc9e11afa6a,FLUX.1-schnell,1,3.1314313592943464
297,3791ad4816a63dce7b6514b15d314b68,FLUX.1-schnell,1,3.1305138203205227
298,a587470bfb97fa33d7d71efc10da6f3f,FLUX.1-dev,1,3.12950251828277
299,af519e368a381a3aaa6ce8d7831929a1,SD3-medium,1,3.126514087438072
300,95e7deacfe5e03bd1c668d2ece54f77b,FLUX.1-dev,1,3.1212294562076077
301,6bb37f3b828386461d1de3ee5f90576a,FLUX.1-dev,1,3.1210688597989744
302,e4f7303a6daa79cc02877343a96f63f7,FLUX.1-dev,1,3.1206779978761343
303,be12c49d88fead760e8e1656a15e37ca,FLUX.1-schnell,1,3.120520289992318
304,c6658d87c608b631f5cc3fb5a8d89731,FLUX.1-dev,1,3.119985410283523
305,ff9229475734eba392aebf986b65e245,FLUX.1-schnell,1,3.1197572407933363
306,a587470bfb97fa33d7d71efc10da6f3f,SD3-medium,1,3.119162103608448
307,acda8851def5fe87ebfe17f4ca90e55e,imagen3,1,3.1143815068833947
308,ef35faa9748354726c96d555a4ef7fa4,FLUX.1-dev,1,3.1119678305505367
309,c5410a4a4f32152af109601cee76f114,FLUX.1-dev,1,3.110205730171864
310,72e19343f46a447bea2206c368a9692a,FLUX.1-schnell,1,3.1101984136980394
311,b343b5eb2b6099e7b985c2952d56861c,FLUX.1-schnell,1,3.107587255115783
312,9c7b270667f567c85d090047271061a6,FLUX.1-schnell,1,3.098552558408452
313,ccb73561248a2d0f4b92d5061926ab58,FLUX.1-schnell,1,3.0953901559644152
314,4eebb376fb5f1e1da2ef224167ed7798,FLUX.1-dev,1,3.091138496900058
315,3b9355409dd28c48c7675f2a5cc512b0,FLUX.1-dev,1,3.086082021879674
316,c38ea616e3511c8a0abee4750c0fba83,FLUX.1-dev,1,3.083457774232313
317,0f6cd456ade0adf0c1a0d4e522954d00,FLUX.1-schnell,1,3.080296782697112
318,0cb87ff168cf338fee6161e5e1892211,FLUX.1-dev,1,3.0790067798156526
319,9dd8a02a3336649721b0fd6f555339c7,FLUX.1-schnell,1,3.0765044243095434
320,26f01d8e605c7ec63b8a98e8c92e4bdb,FLUX.1-dev,1,3.075804617961804
321,edcf6fb2323b704cdffd7fd8eab3e6e7,SD3-medium,1,3.0748739634469766
